Station information:,,,,,,,,,,,
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority,,,,
"Lincoln, Broadfield Ews",17603,H32645,-43.62622,172.4704,18,H,Niwa/Plant & Food Research,,,,
"Christchurch, Kyle St Ews",24120,H3256F,-43.53074,172.60769,6,H,Niwa,,,,
Sugar Loaf Aws,35136,H32669,-43.60369,172.64928,496,H,Metservice,,,,
Diamond Harbour Ews,40985,H32674,-43.63312,172.72808,122,H,Niwa,,,,
Bromley Ews,43967,H3257J,-43.52828,172.72096,3,H,Niwa,,,,
Cass Ews,44637,H31073,-43.03447,171.75999,571,H,Niwa,,,,
Christchurch Botanic Gardens Ews,44763,H3256Q,-43.5294,172.62,17,H,Niwa,,,,
Christchurch Aero,4843,H32451,-43.493,172.537,37,G,N/A,,,,
"Note: Position precision types are: ""W"" = based on whole minutes, ""T"" = estimated to tenth minute,",,,,,,,,,,,
"G = derived from gridref , ""E"" = error cases derived from gridref,",,,,,,,,,,,
"H = based on GPS readings (NZGD49), ""D"" = by definition i.e. grid points.",,,,,,,,,,,
,,,,,,,,,,,
Max_min: Daily,,,,,,,,,,,
Station,Date(NZST),Tmax(C),Period(Hrs),Tmin(C),Period(Hrs),Tgmin(C),Period(Hrs),Tmean(C),RHmean(%),Period(Hrs),Freq
17603,14/05/22,15.1,24,6.1,24,4.6,24,-,-,-,D
24120,14/05/22,15.1,24,6.3,24,-,-,-,-,-,D
35136,14/05/22,15.4,24,7.4,24,-,-,-,-,-,D
40985,14/05/22,14.2,24,8.1,24,3.7,24,-,-,-,D
43967,14/05/22,14.6,24,6.4,24,3.5,24,-,-,-,D
44637,14/05/22,14.8,24,0,24,-1,24,-,-,-,D
44763,14/05/22,15,24,6.1,24,3.9,24,-,-,-,D
4843,14/05/22,14.6,24,2.7,24,1.8,24,-,-,-,D
17603,15/05/22,17.7,24,9.2,24,9.2,24,-,-,-,D
24120,15/05/22,16.3,24,-,-,-,-,-,-,-,D
35136,15/05/22,15.6,24,7.1,24,-,-,-,-,-,D
40985,15/05/22,15.1,24,9.3,24,9.3,24,-,-,-,D
43967,15/05/22,15.8,24,10.1,24,10,24,-,-,-,D
44637,15/05/22,15.1,24,7,24,5.8,24,-,-,-,D
44763,15/05/22,16.4,24,9.4,24,9.6,24,-,-,-,D
4843,15/05/22,17.1,24,9.1,24,9,24,-,-,-,D
17603,16/05/22,10.7,24,8.6,24,7.6,24,-,-,-,D
35136,16/05/22,9.6,24,6.2,24,-,-,-,-,-,D
40985,16/05/22,11.8,24,9,24,8.4,24,-,-,-,D
43967,16/05/22,12.7,24,10,24,9.8,24,-,-,-,D
44637,16/05/22,9.2,24,6.6,24,6.3,24,-,-,-,D
44763,16/05/22,12.5,24,9.7,24,9.4,24,-,-,-,D
4843,16/05/22,11.3,24,9.6,24,9.5,24,-,-,-,D
17603,17/05/22,15.4,24,9.6,24,6.5,24,-,-,-,D
24120,17/05/22,14,24,7.3,24,-,-,-,-,-,D
35136,17/05/22,16.6,24,9.6,24,-,-,-,-,-,D
40985,17/05/22,14.2,24,8.4,24,3.2,24,-,-,-,D
43967,17/05/22,14.2,24,10.1,24,5.5,24,-,-,-,D
44637,17/05/22,16.7,24,7.7,24,7.6,24,-,-,-,D
44763,17/05/22,14.1,24,8.5,24,5.3,24,-,-,-,D
4843,17/05/22,14.1,24,7.6,24,1.9,24,-,-,-,D
17603,18/05/22,16,24,8.1,24,4.5,24,-,-,-,D
24120,18/05/22,15.7,24,7.3,24,-,-,-,-,-,D
35136,18/05/22,16.6,24,8.4,24,-,-,-,-,-,D
40985,18/05/22,15.5,24,8.3,24,4.4,24,-,-,-,D
43967,18/05/22,16.3,24,7.9,24,2.5,24,-,-,-,D
44637,18/05/22,18.9,24,9,24,3.6,24,-,-,-,D
44763,18/05/22,16,24,7.5,24,3.7,24,-,-,-,D
4843,18/05/22,16.1,24,5.1,24,0.3,24,-,-,-,D
17603,19/05/22,18.4,24,10.9,24,7.2,24,-,-,-,D
24120,19/05/22,17.9,24,8.2,24,-,-,-,-,-,D
35136,19/05/22,16,24,11.7,24,-,-,-,-,-,D
40985,19/05/22,17.9,24,11.9,24,6.4,24,-,-,-,D
43967,19/05/22,17,24,10.4,24,4,24,-,-,-,D
44637,19/05/22,16.3,24,8.1,24,7.6,24,-,-,-,D
44763,19/05/22,18.6,24,8.9,24,4.8,24,-,-,-,D
4843,19/05/22,18.2,24,8.9,24,2.8,24,-,-,-,D
17603,20/05/22,19.1,24,7.5,24,2.7,24,-,-,-,D
24120,20/05/22,18.1,24,6.7,24,-,-,-,-,-,D
35136,20/05/22,14.6,24,5,24,-,-,-,-,-,D
40985,20/05/22,17.3,24,7.3,24,6.1,24,-,-,-,D
43967,20/05/22,18.4,24,7.7,24,1.6,24,-,-,-,D
44637,20/05/22,12,24,1.2,24,1,24,-,-,-,D
44763,20/05/22,19,24,7,24,3.5,24,-,-,-,D
4843,20/05/22,18.3,24,7.2,24,2,24,-,-,-,D
17603,21/05/22,11,24,-0.4,24,-3.3,24,-,-,-,D
24120,21/05/22,10.8,24,-0.6,24,-,-,-,-,-,D
35136,21/05/22,7.7,24,1.8,24,-,-,-,-,-,D
40985,21/05/22,10.6,24,4.2,24,0.4,24,-,-,-,D
43967,21/05/22,10.6,24,0.3,24,-2,24,-,-,-,D
44637,21/05/22,5.5,24,-2.3,24,-4.1,24,-,-,-,D
44763,21/05/22,10.4,24,0.2,24,-3.1,24,-,-,-,D
4843,21/05/22,11.2,24,-0.2,24,-2.7,24,-,-,-,D
17603,22/05/22,17,24,0.9,24,-2.3,24,-,-,-,D
24120,22/05/22,16.4,24,1.1,24,-,-,-,-,-,D
35136,22/05/22,13.4,24,5.1,24,-,-,-,-,-,D
40985,22/05/22,15.3,24,4.5,24,0.3,24,-,-,-,D
43967,22/05/22,16.6,24,2.4,24,-1.7,24,-,-,-,D
44637,22/05/22,11.7,24,4.6,24,0.9,24,-,-,-,D
44763,22/05/22,17.3,24,1.7,24,-1.2,24,-,-,-,D
4843,22/05/22,16.3,24,-0.9,24,-3.9,24,-,-,-,D
17603,23/05/22,14.8,24,0.3,24,-3.3,24,-,-,-,D
24120,23/05/22,13.7,24,0.9,24,-,-,-,-,-,D
35136,23/05/22,13.2,24,4.8,24,-,-,-,-,-,D
40985,23/05/22,13.9,24,4.6,24,0.2,24,-,-,-,D
43967,23/05/22,14,24,2.5,24,-1.2,24,-,-,-,D
44637,23/05/22,12.8,24,-3,24,-6.3,24,-,-,-,D
44763,23/05/22,14.7,24,1.7,24,-1.3,24,-,-,-,D
4843,23/05/22,14.3,24,1.2,24,-3.2,24,-,-,-,D
17603,24/05/22,15.1,24,1.1,24,-1.8,24,-,-,-,D
24120,24/05/22,14.4,24,-0.1,24,-,-,-,-,-,D
35136,24/05/22,12.3,24,5.3,24,-,-,-,-,-,D
40985,24/05/22,13.8,24,4.7,24,-0.4,24,-,-,-,D
43967,24/05/22,13.8,24,2.2,24,-1.8,24,-,-,-,D
44637,24/05/22,12.1,24,-2.4,24,-5.2,24,-,-,-,D
44763,24/05/22,14.9,24,1.3,24,-2.1,24,-,-,-,D
4843,24/05/22,14.3,24,-1.7,24,-5.9,24,-,-,-,D
17603,25/05/22,16.6,24,-0.6,24,-3.7,24,-,-,-,D
24120,25/05/22,14.9,24,0.5,24,-,-,-,-,-,D
35136,25/05/22,14.2,24,7.8,24,-,-,-,-,-,D
40985,25/05/22,16.1,24,7.5,24,1,24,-,-,-,D
43967,25/05/22,15.7,24,1.9,24,-1.6,24,-,-,-,D
44637,25/05/22,12.2,24,-2,24,-4.7,24,-,-,-,D
44763,25/05/22,17.9,24,1.7,24,-1.4,24,-,-,-,D
4843,25/05/22,16.3,24,-0.6,24,-4.3,24,-,-,-,D
17603,26/05/22,14.4,24,3.2,24,1.7,24,-,-,-,D
24120,26/05/22,15.9,24,4.5,24,-,-,-,-,-,D
35136,26/05/22,13.7,24,2.4,24,-,-,-,-,-,D
40985,26/05/22,14.8,24,5.3,24,4.6,24,-,-,-,D
43967,26/05/22,16.5,24,6.2,24,5,24,-,-,-,D
44637,26/05/22,12.7,24,2.8,24,2.7,24,-,-,-,D
44763,26/05/22,16.3,24,3.6,24,1,24,-,-,-,D
4843,26/05/22,15.1,24,2.6,24,4.9,24,-,-,-,D
17603,27/05/22,10.9,24,-1,24,-3.6,24,-,-,-,D
24120,27/05/22,11.2,24,-1.1,24,-,-,-,-,-,D
35136,27/05/22,8.4,24,2.8,24,-,-,-,-,-,D
40985,27/05/22,9,24,3.2,24,-1.3,24,-,-,-,D
43967,27/05/22,11.2,24,0.4,24,-2.1,24,-,-,-,D
44637,27/05/22,8.8,24,-4.5,24,-7.4,24,-,-,-,D
44763,27/05/22,12,24,-0.3,24,-3,24,-,-,-,D
17603,28/05/22,13.7,24,-0.9,24,-2.8,24,-,-,-,D
24120,28/05/22,12.6,24,1.2,24,-,-,-,-,-,D
35136,28/05/22,14.9,24,6.7,24,-,-,-,-,-,D
40985,28/05/22,12.7,24,6.6,24,2.4,24,-,-,-,D
43967,28/05/22,12.5,24,1.1,24,-1.5,24,-,-,-,D
44637,28/05/22,11.7,24,-3.8,24,-4.6,24,-,-,-,D
44763,28/05/22,13.5,24,1.3,24,-1,24,-,-,-,D
4843,28/05/22,13,24,-1,24,-4.4,24,-,-,-,D
17603,29/05/22,15.5,24,-1.5,24,-4.3,24,-,-,-,D
24120,29/05/22,14.2,24,0.2,24,-,-,-,-,-,D
35136,29/05/22,15.3,24,9.6,24,-,-,-,-,-,D
40985,29/05/22,15,24,6,24,0.1,24,-,-,-,D
43967,29/05/22,14.3,24,1,24,-2.3,24,-,-,-,D
44637,29/05/22,14.1,24,-4.2,24,-7.1,24,-,-,-,D
44763,29/05/22,15.7,24,0.7,24,-1.9,24,-,-,-,D
4843,29/05/22,14.7,24,-1.7,24,-5.4,24,-,-,-,D
17603,30/05/22,15.5,24,1.8,24,-0.4,24,-,-,-,D
24120,30/05/22,14.8,24,2.9,24,-,-,-,-,-,D
35136,30/05/22,13.9,24,7.4,24,-,-,-,-,-,D
40985,30/05/22,14.6,24,6.8,24,1.8,24,-,-,-,D
43967,30/05/22,15,24,3.6,24,1.6,24,-,-,-,D
44637,30/05/22,12.2,24,-3.2,24,-5.6,24,-,-,-,D
44763,30/05/22,15.6,24,1.8,24,0,24,-,-,-,D
4843,30/05/22,14.2,24,0.8,24,0.4,24,-,-,-,D
17603,31/05/22,15.1,24,9.5,24,9.4,24,-,-,-,D
24120,31/05/22,14.6,24,8.6,24,-,-,-,-,-,D
35136,31/05/22,14.4,24,8.3,24,-,-,-,-,-,D
40985,31/05/22,16.3,24,11.2,24,9.8,24,-,-,-,D
43967,31/05/22,15.6,24,10.4,24,10.4,24,-,-,-,D
44637,31/05/22,13.6,24,3.1,24,3.7,24,-,-,-,D
44763,31/05/22,14.5,24,9,24,8.3,24,-,-,-,D
4843,31/05/22,13.9,24,7.7,24,7,24,-,-,-,D
17603,01/06/22,22,24,13,24,9.2,24,-,-,-,D
24120,01/06/22,21.4,24,12.2,24,-,-,-,-,-,D
35136,01/06/22,18.2,24,9.6,24,-,-,-,-,-,D
40985,01/06/22,20.2,24,12.3,24,10.8,24,-,-,-,D
43967,01/06/22,20.9,24,12.7,24,10,24,-,-,-,D
44637,01/06/22,16.1,24,7.7,24,6.5,24,-,-,-,D
44763,01/06/22,22.8,24,11.9,24,8.6,24,-,-,-,D
4843,01/06/22,22,24,11.8,24,7.4,24,-,-,-,D
17603,02/06/22,17.3,24,11.4,24,8.6,24,-,-,-,D
24120,02/06/22,16.9,24,11.1,24,-,-,-,-,-,D
35136,02/06/22,12.5,24,9.5,24,-,-,-,-,-,D
40985,02/06/22,15.4,24,11.4,24,8.7,24,-,-,-,D
43967,02/06/22,16.8,24,12.4,24,8.7,24,-,-,-,D
44637,02/06/22,10,24,7.2,24,6.2,24,-,-,-,D
44763,02/06/22,17.8,24,10.6,24,7.2,24,-,-,-,D
4843,02/06/22,17.3,24,9.6,24,5.7,24,-,-,-,D
17603,03/06/22,17.4,24,9.9,24,6.5,24,-,-,-,D
24120,03/06/22,16.7,24,9.5,24,-,-,-,-,-,D
35136,03/06/22,12.8,24,6,24,-,-,-,-,-,D
40985,03/06/22,15.6,24,8.5,24,7.2,24,-,-,-,D
43967,03/06/22,17.2,24,10,24,8.5,24,-,-,-,D
44637,03/06/22,12.9,24,1.8,24,-1.3,24,-,-,-,D
44763,03/06/22,17.8,24,9.2,24,6.6,24,-,-,-,D
4843,03/06/22,16.5,24,9.5,24,8,24,-,-,-,D
17603,04/06/22,13.2,24,0.1,24,-3.5,24,-,-,-,D
24120,04/06/22,13.1,24,-0.4,24,-,-,-,-,-,D
35136,04/06/22,7.6,24,4.1,24,-,-,-,-,-,D
40985,04/06/22,10.9,24,3.8,24,-1.3,24,-,-,-,D
43967,04/06/22,12.2,24,1.2,24,-1.8,24,-,-,-,D
44637,04/06/22,8.5,24,-1.3,24,-4.7,24,-,-,-,D
44763,04/06/22,13.6,24,0.5,24,-2.5,24,-,-,-,D
4843,04/06/22,13,24,-0.4,24,-3.6,24,-,-,-,D
17603,05/06/22,12.6,24,1.8,24,0.3,24,-,-,-,D
24120,05/06/22,12.6,24,2.8,24,-,-,-,-,-,D
35136,05/06/22,9.4,24,5.9,24,-,-,-,-,-,D
40985,05/06/22,11.5,24,6.4,24,2.8,24,-,-,-,D
43967,05/06/22,12.6,24,3.1,24,2.1,24,-,-,-,D
44637,05/06/22,9.6,24,-4.3,24,-5.7,24,-,-,-,D
44763,05/06/22,13.2,24,1.3,24,-1.1,24,-,-,-,D
4843,05/06/22,12.2,24,1.5,24,-0.8,24,-,-,-,D
17603,06/06/22,13.2,24,9.2,24,7.9,24,-,-,-,D
24120,06/06/22,13.2,24,10.2,24,-,-,-,-,-,D
35136,06/06/22,13.9,24,7.4,24,-,-,-,-,-,D
40985,06/06/22,12.9,24,10.6,24,9.2,24,-,-,-,D
43967,06/06/22,13.6,24,11.4,24,10.5,24,-,-,-,D
44637,06/06/22,14.1,24,1.9,24,-0.5,24,-,-,-,D
44763,06/06/22,13.5,24,10,24,7.9,24,-,-,-,D
4843,06/06/22,12.8,24,6.6,24,5.8,24,-,-,-,D
17603,07/06/22,18,24,6.3,24,2.5,24,-,-,-,D
24120,07/06/22,16.6,24,6.2,24,-,-,-,-,-,D
35136,07/06/22,15.5,24,9.2,24,-,-,-,-,-,D
40985,07/06/22,16.4,24,10.2,24,6,24,-,-,-,D
43967,07/06/22,18.2,24,9,24,2.2,24,-,-,-,D
44637,07/06/22,14.2,24,5.5,24,2.4,24,-,-,-,D
44763,07/06/22,19,24,7.1,24,1.3,24,-,-,-,D
4843,07/06/22,18.2,24,0,24,-3.4,24,-,-,-,D
17603,08/06/22,15.9,24,8,24,4.7,24,-,-,-,D
24120,08/06/22,15.8,24,8.4,24,-,-,-,-,-,D
35136,08/06/22,14.1,24,8.9,24,-,-,-,-,-,D
40985,08/06/22,15.3,24,10,24,4.5,24,-,-,-,D
43967,08/06/22,15.9,24,9.3,24,4.8,24,-,-,-,D
44637,08/06/22,13.8,24,5.6,24,4.9,24,-,-,-,D
44763,08/06/22,15.8,24,8.1,24,3.9,24,-,-,-,D
4843,08/06/22,16.7,24,6.4,24,1.9,24,-,-,-,D
17603,09/06/22,16.2,24,6.8,24,3.8,24,-,-,-,D
24120,09/06/22,16.3,24,8,24,-,-,-,-,-,D
35136,09/06/22,13.4,24,7.6,24,-,-,-,-,-,D
40985,09/06/22,15.8,24,9.2,24,5.6,24,-,-,-,D
43967,09/06/22,16.3,24,8.8,24,4.7,24,-,-,-,D
44637,09/06/22,9.4,24,4.5,24,3.9,24,-,-,-,D
44763,09/06/22,16.2,24,7.4,24,3.5,24,-,-,-,D
4843,09/06/22,16.2,24,5.9,24,3.3,24,-,-,-,D
17603,10/06/22,13.4,24,4.8,24,2.1,24,-,-,-,D
24120,10/06/22,13.4,24,5.1,24,-,-,-,-,-,D
35136,10/06/22,11.3,24,5.4,24,-,-,-,-,-,D
40985,10/06/22,12.9,24,7.1,24,1.7,24,-,-,-,D
43967,10/06/22,13.7,24,5.9,24,0.2,24,-,-,-,D
44637,10/06/22,7.2,24,0.6,24,0.1,24,-,-,-,D
44763,10/06/22,13.5,24,5.2,24,1,24,-,-,-,D
4843,10/06/22,14.4,24,4,24,-1.2,24,-,-,-,D
17603,11/06/22,14.5,24,6.2,24,3.1,24,-,-,-,D
24120,11/06/22,14.5,24,4.6,24,-,-,-,-,-,D
35136,11/06/22,10.3,24,3.8,24,-,-,-,-,-,D
40985,11/06/22,13.4,24,6,24,0.8,24,-,-,-,D
43967,11/06/22,15.3,24,5.5,24,-0.3,24,-,-,-,D
44637,11/06/22,8.2,24,2.4,24,1.3,24,-,-,-,D
44763,11/06/22,15.6,24,4.8,24,0.5,24,-,-,-,D
4843,11/06/22,14.6,24,4.8,24,0.5,24,-,-,-,D
17603,12/06/22,12.1,24,1.7,24,-2.2,24,-,-,-,D
24120,12/06/22,12.6,24,1.5,24,-,-,-,-,-,D
35136,12/06/22,8.4,24,4.3,24,-,-,-,-,-,D
40985,12/06/22,11.7,24,4.5,24,-1.3,24,-,-,-,D
43967,12/06/22,12.6,24,4,24,-2.7,24,-,-,-,D
44637,12/06/22,4.4,24,0.3,24,-0.8,24,-,-,-,D
44763,12/06/22,12.3,24,2.2,24,-1.6,24,-,-,-,D
4843,12/06/22,11.5,24,1.5,24,-3.8,24,-,-,-,D
17603,13/06/22,12.6,24,5,24,2.6,24,-,-,-,D
24120,13/06/22,13.1,24,4.5,24,-,-,-,-,-,D
35136,13/06/22,9.5,24,2.5,24,-,-,-,-,-,D
40985,13/06/22,12.4,24,5.6,24,2.4,24,-,-,-,D
43967,13/06/22,13.5,24,4.8,24,0.7,24,-,-,-,D
44637,13/06/22,5.6,24,0.8,24,0.1,24,-,-,-,D
44763,13/06/22,13.3,24,4.8,24,1.4,24,-,-,-,D
4843,13/06/22,12.8,24,5,24,2.3,24,-,-,-,D
17603,14/06/22,11,24,1.4,24,-2.8,24,-,-,-,D
24120,14/06/22,11.1,24,0.5,24,-,-,-,-,-,D
35136,14/06/22,8.7,24,3.1,24,-,-,-,-,-,D
40985,14/06/22,11.3,24,4.3,24,-1.4,24,-,-,-,D
43967,14/06/22,11.1,24,3,24,-1.8,24,-,-,-,D
44637,14/06/22,9.4,24,0.6,24,-2.8,24,-,-,-,D
44763,14/06/22,11.6,24,1.8,24,-1.3,24,-,-,-,D
4843,14/06/22,10.8,24,-0.4,24,-3.8,24,-,-,-,D
17603,15/06/22,16.7,24,-1.7,24,-4.3,24,-,-,-,D
24120,15/06/22,17.6,24,-1.1,24,-,-,-,-,-,D
35136,15/06/22,12.9,24,5.5,24,-,-,-,-,-,D
40985,15/06/22,14.7,24,3.3,24,-2.4,24,-,-,-,D
43967,15/06/22,18.5,24,2.3,24,-1.9,24,-,-,-,D
44637,15/06/22,9.8,24,4.7,24,2.3,24,-,-,-,D
44763,15/06/22,18.3,24,-0.2,24,-3.2,24,-,-,-,D
4843,15/06/22,17.3,24,-2,24,-5.1,24,-,-,-,D
17603,16/06/22,12.8,24,-0.4,24,-2.9,24,-,-,-,D
24120,16/06/22,14.6,24,1.3,24,-,-,-,-,-,D
35136,16/06/22,11.7,24,4.3,24,-,-,-,-,-,D
40985,16/06/22,13.8,24,4.1,24,-0.8,24,-,-,-,D
43967,16/06/22,14.9,24,3.4,24,-1.2,24,-,-,-,D
44637,16/06/22,10.3,24,5.5,24,1.7,24,-,-,-,D
44763,16/06/22,15.2,24,1.1,24,-2,24,-,-,-,D
4843,16/06/22,14.5,24,-0.4,24,-3,24,-,-,-,D
17603,17/06/22,16.7,24,5.4,24,3.3,24,-,-,-,D
24120,17/06/22,14.7,24,6.2,24,-,-,-,-,-,D
35136,17/06/22,12.7,24,3.7,24,-,-,-,-,-,D
40985,17/06/22,15.1,24,6.2,24,3.4,24,-,-,-,D
43967,17/06/22,14,24,7.3,24,5.5,24,-,-,-,D
44637,17/06/22,11.4,24,2.4,24,-1.8,24,-,-,-,D
44763,17/06/22,15.3,24,6.1,24,3.7,24,-,-,-,D
4843,17/06/22,16.4,24,5.5,24,3.2,24,-,-,-,D
17603,18/06/22,9.1,24,1.6,24,-0.2,24,-,-,-,D
24120,18/06/22,10,24,4.3,24,-,-,-,-,-,D
35136,18/06/22,6.5,24,4,24,-,-,-,-,-,D
40985,18/06/22,9.3,24,6,24,3.6,24,-,-,-,D
43967,18/06/22,10.3,24,5.2,24,4,24,-,-,-,D
44637,18/06/22,9,24,0.6,24,-2.5,24,-,-,-,D
44763,18/06/22,10.1,24,4.4,24,2.1,24,-,-,-,D
4843,18/06/22,9.4,24,2.2,24,-2.4,24,-,-,-,D
17603,19/06/22,8.2,24,0,24,-3.3,24,-,-,-,D
24120,19/06/22,9.1,24,-1.2,24,-,-,-,-,-,D
35136,19/06/22,6.1,24,3.2,24,-,-,-,-,-,D
40985,19/06/22,8.1,24,3.3,24,-0.1,24,-,-,-,D
43967,19/06/22,9.6,24,1.7,24,-0.8,24,-,-,-,D
44637,19/06/22,8.9,24,-4.2,24,-7.6,24,-,-,-,D
44763,19/06/22,8.9,24,0,24,-2.4,24,-,-,-,D
4843,19/06/22,8.9,24,-0.2,24,-3.8,24,-,-,-,D
17603,20/06/22,10,24,1.8,24,0.9,24,-,-,-,D
24120,20/06/22,9.7,24,1.5,24,-,-,-,-,-,D
35136,20/06/22,4.6,24,2.7,24,-,-,-,-,-,D
40985,20/06/22,7.6,24,5,24,2.7,24,-,-,-,D
43967,20/06/22,9.2,24,3.4,24,2.9,24,-,-,-,D
44637,20/06/22,5.7,24,-2.2,24,-2.8,24,-,-,-,D
44763,20/06/22,9.7,24,2,24,0.6,24,-,-,-,D
4843,20/06/22,9.9,24,4.3,24,3.1,24,-,-,-,D
17603,21/06/22,9.2,24,1.7,24,-1.2,24,-,-,-,D
24120,21/06/22,9.9,24,4.3,24,-,-,-,-,-,D
35136,21/06/22,5.8,24,2.7,24,-,-,-,-,-,D
40985,21/06/22,8.3,24,4.4,24,2.3,24,-,-,-,D
43967,21/06/22,10,24,5.1,24,3.3,24,-,-,-,D
44637,21/06/22,5.6,24,-5.6,24,-9.7,24,-,-,-,D
44763,21/06/22,9.1,24,4.1,24,2,24,-,-,-,D
4843,21/06/22,9.1,24,2.6,24,0.2,24,-,-,-,D
17603,22/06/22,10.2,24,-3.4,24,-7.2,24,-,-,-,D
24120,22/06/22,10.2,24,-3.2,24,-,-,-,-,-,D
35136,22/06/22,8.2,24,3.1,24,-,-,-,-,-,D
40985,22/06/22,8.8,24,1.1,24,-3.6,24,-,-,-,D
43967,22/06/22,10.2,24,-1.8,24,-5.5,24,-,-,-,D
44637,22/06/22,7,24,-8.4,24,-10.7,24,-,-,-,D
44763,22/06/22,10.7,24,-2,24,-4.6,24,-,-,-,D
4843,22/06/22,10,24,-3.6,24,-7.1,24,-,-,-,D
17603,23/06/22,10.6,24,-3.5,24,-6.5,24,-,-,-,D
24120,23/06/22,9.6,24,-1.9,24,-,-,-,-,-,D
35136,23/06/22,10.2,24,4.7,24,-,-,-,-,-,D
40985,23/06/22,9.8,24,3.9,24,-0.3,24,-,-,-,D
43967,23/06/22,10,24,-1.1,24,-3,24,-,-,-,D
44637,23/06/22,6.2,24,-8.2,24,-11.8,24,-,-,-,D
44763,23/06/22,11,24,-1.6,24,-3.7,24,-,-,-,D
4843,23/06/22,9.8,24,-4.2,24,-7.7,24,-,-,-,D
17603,24/06/22,10.8,24,-1,24,-3.6,24,-,-,-,D
24120,24/06/22,10.7,24,-1.3,24,-,-,-,-,-,D
35136,24/06/22,10,24,5.2,24,-,-,-,-,-,D
40985,24/06/22,10.3,24,3.9,24,-1.4,24,-,-,-,D
43967,24/06/22,11.1,24,0.7,24,-2.4,24,-,-,-,D
44637,24/06/22,11.1,24,-7.2,24,-9.2,24,-,-,-,D
44763,24/06/22,11,24,-0.6,24,-2.7,24,-,-,-,D
4843,24/06/22,10.4,24,-3.1,24,-5.9,24,-,-,-,D
17603,25/06/22,14,24,0.2,24,-1.4,24,-,-,-,D
24120,25/06/22,12.5,24,-0.7,24,-,-,-,-,-,D
35136,25/06/22,13.1,24,9.2,24,-,-,-,-,-,D
40985,25/06/22,13.6,24,5.2,24,0.6,24,-,-,-,D
43967,25/06/22,12.7,24,2.5,24,-0.2,24,-,-,-,D
44637,25/06/22,12.5,24,7.8,24,5.5,24,-,-,-,D
44763,25/06/22,13.1,24,0.1,24,-1.9,24,-,-,-,D
4843,25/06/22,13.5,24,-1.6,24,-2.7,24,-,-,-,D
17603,26/06/22,18.7,24,2.3,24,-1.2,24,-,-,-,D
24120,26/06/22,17.7,24,5.3,24,-,-,-,-,-,D
35136,26/06/22,14.9,24,8.4,24,-,-,-,-,-,D
40985,26/06/22,16.5,24,6.2,24,1.3,24,-,-,-,D
43967,26/06/22,16.6,24,6.7,24,3.9,24,-,-,-,D
44637,26/06/22,11.4,24,-0.9,24,-3.5,24,-,-,-,D
44763,26/06/22,19.7,24,5.4,24,3,24,-,-,-,D
4843,26/06/22,18.3,24,5.3,24,0.5,24,-,-,-,D
17603,27/06/22,16.8,24,3.7,24,1.5,24,-,-,-,D
24120,27/06/22,15,24,1.2,24,-,-,-,-,-,D
35136,27/06/22,14,24,6.3,24,-,-,-,-,-,D
40985,27/06/22,15.1,24,5.8,24,0.8,24,-,-,-,D
43967,27/06/22,14.7,24,6.3,24,1.2,24,-,-,-,D
44637,27/06/22,12.4,24,-0.5,24,-3.2,24,-,-,-,D
44763,27/06/22,16.8,24,1.8,24,-0.6,24,-,-,-,D
4843,27/06/22,16.5,24,0.1,24,-2.8,24,-,-,-,D
17603,28/06/22,13,24,6.3,24,5.2,24,-,-,-,D
24120,28/06/22,11.9,24,4.5,24,-,-,-,-,-,D
35136,28/06/22,12.2,24,3.2,24,-,-,-,-,-,D
40985,28/06/22,12.8,24,5.5,24,3.5,24,-,-,-,D
43967,28/06/22,11.6,24,6.7,24,6.2,24,-,-,-,D
44637,28/06/22,11.1,24,0,24,0.1,24,-,-,-,D
44763,28/06/22,11.5,24,5.1,24,2.6,24,-,-,-,D
4843,28/06/22,11.3,24,1.7,24,0,24,-,-,-,D
17603,29/06/22,7.7,24,1.1,24,0.1,24,-,-,-,D
24120,29/06/22,7.7,24,2,24,-,-,-,-,-,D
35136,29/06/22,5.3,24,3.3,24,-,-,-,-,-,D
40985,29/06/22,6.6,24,2.6,24,-1.2,24,-,-,-,D
43967,29/06/22,7.5,24,1.1,24,0.2,24,-,-,-,D
44637,29/06/22,2.9,24,-3.2,24,-4.5,24,-,-,-,D
44763,29/06/22,7.5,24,1.8,24,0.2,24,-,-,-,D
4843,29/06/22,7.7,24,-0.6,24,-2.5,24,-,-,-,D
17603,30/06/22,9.9,24,-0.5,24,-3.5,24,-,-,-,D
24120,30/06/22,9.1,24,-1.7,24,-,-,-,-,-,D
35136,30/06/22,11,24,4.4,24,-,-,-,-,-,D
40985,30/06/22,9.8,24,3.1,24,-1.8,24,-,-,-,D
43967,30/06/22,10.3,24,-0.8,24,-3.9,24,-,-,-,D
44637,30/06/22,7.4,24,-3.6,24,-6,24,-,-,-,D
44763,30/06/22,11,24,-0.7,24,-3.1,24,-,-,-,D
4843,30/06/22,8.5,24,-3,24,-5.8,24,-,-,-,D
17603,01/07/22,13.2,24,0.2,24,-2.7,24,-,-,-,D
24120,01/07/22,11.5,24,-1.2,24,-,-,-,-,-,D
35136,01/07/22,11.7,24,1.1,24,-,-,-,-,-,D
40985,01/07/22,13.7,24,0.8,24,-3.1,24,-,-,-,D
